order_id,order_date,session_id,customer_id,city,category,channel,experiment_group,order_value,discount_pct,delivery_days
O001997,2026-04-15,S0036054,C01522,Bengaluru,Kids,Affiliate,control,1039,15,1
O001998,2026-04-15,S0036069,C00317,Hyderabad,Women Ethnic,Influencer,control,1661,5,1
O001999,2026-04-15,S0036077,C01766,Bengaluru,Men Casual,Influencer,free_shipping_nudge,1611,15,6
O002000,2026-04-15,S0036093,C03389,Bengaluru,Women Ethnic,Affiliate,control,1822,5,4
O002001,2026-04-15,S0036122,C03538,Indore,Men Casual,Paid Search,control,1828,5,1
O002002,2026-04-15,S0036124,C00370,Hyderabad,Men Casual,Push,control,1733,25,4
O002003,2026-04-15,S0036138,C00251,Indore,Beauty,Paid Search,free_shipping_nudge,608,20,4
O002004,2026-04-15,S0036152,C01384,Hyderabad,Footwear,Organic,free_shipping_nudge,1358,0,3
O002005,2026-04-15,S0036159,C03911,Bengaluru,Women Ethnic,Organic,control,2227,0,1
O002006,2026-04-15,S0036166,C04251,Indore,Men Casual,Affiliate,control,2212,25,4
O002007,2026-04-15,S0036168,C01344,Hyderabad,Beauty,Organic,control,837,30,5
O002008,2026-04-15,S0036173,C03056,Mumbai,Men Casual,Influencer,control,1621,0,3
O002009,2026-04-16,S0036194,C02970,Jaipur,Men Casual,Affiliate,control,2368,10,6
O002010,2026-04-16,S0036202,C03434,Bengaluru,Beauty,Organic,free_shipping_nudge,1027,15,3
O002011,2026-04-16,S0036210,C00607,Mumbai,Women Ethnic,Organic,control,1132,15,1
O002012,2026-04-16,S0036237,C04012,Delhi NCR,Men Casual,Paid Search,free_shipping_nudge,940,15,4
O002013,2026-04-16,S0036243,C02361,Delhi NCR,Women Ethnic,Organic,free_shipping_nudge,1760,5,5
O002014,2026-04-16,S0036276,C03993,Lucknow,Kids,Influencer,control,813,15,1
O002015,2026-04-16,S0036302,C00654,Lucknow,Footwear,Push,control,1701,20,6
O002016,2026-04-16,S0036308,C04948,Jaipur,Beauty,Paid Search,control,1052,15,4
O002017,2026-04-16,S0036341,C02684,Pune,Beauty,Affiliate,free_shipping_nudge,1186,20,6
O002018,2026-04-16,S0036356,C04182,Pune,Footwear,Push,control,2845,10,3
O002019,2026-04-16,S0036365,C04787,Mumbai,Women Ethnic,Push,control,2038,10,1
O002020,2026-04-16,S0036376,C05196,Bengaluru,Men Casual,Affiliate,control,1375,0,6
O002021,2026-04-16,S0036378,C02196,Jaipur,Beauty,Paid Search,free_shipping_nudge,911,5,5
O002022,2026-04-16,S0036391,C02189,Pune,Women Ethnic,Organic,control,2041,25,3
O002023,2026-04-16,S0036396,C01950,Hyderabad,Kids,Influencer,control,1265,20,4
O002024,2026-04-16,S0036428,C03914,Hyderabad,Kids,Affiliate,control,1297,20,6
O002025,2026-04-16,S0036436,C04931,Lucknow,Women Ethnic,Affiliate,free_shipping_nudge,2338,30,3
O002026,2026-04-16,S0036450,C01673,Bengaluru,Women Ethnic,Influencer,free_shipping_nudge,1968,5,2
O002027,2026-04-16,S0036462,C01276,Bengaluru,Beauty,Affiliate,free_shipping_nudge,1501,0,4
O002028,2026-04-17,S0036479,C00720,Indore,Women Ethnic,Influencer,control,2260,20,4
O002029,2026-04-17,S0036484,C02439,Mumbai,Beauty,Paid Search,control,741,10,2
O002030,2026-04-17,S0036492,C03665,Delhi NCR,Footwear,Influencer,control,2381,10,4
O002031,2026-04-17,S0036517,C02155,Bengaluru,Beauty,Push,free_shipping_nudge,744,0,3
O002032,2026-04-17,S0036538,C00006,Delhi NCR,Beauty,Organic,control,577,30,5
O002033,2026-04-17,S0036543,C03003,Pune,Beauty,Organic,control,463,25,1
O002034,2026-04-17,S0036551,C03697,Lucknow,Men Casual,Paid Search,control,1104,30,3
O002035,2026-04-17,S0036553,C04032,Mumbai,Women Ethnic,Influencer,free_shipping_nudge,2229,5,1
O002036,2026-04-17,S0036558,C04800,Lucknow,Women Ethnic,Organic,control,1276,10,5
O002037,2026-04-17,S0036571,C04025,Mumbai,Kids,Push,control,1182,10,4
O002038,2026-04-17,S0036621,C00211,Delhi NCR,Women Ethnic,Push,free_shipping_nudge,1786,30,1
O002039,2026-04-17,S0036638,C01245,Hyderabad,Footwear,Organic,control,2658,10,6
O002040,2026-04-17,S0036642,C03207,Delhi NCR,Women Ethnic,Affiliate,control,1803,15,6
O002041,2026-04-17,S0036647,C00048,Hyderabad,Men Casual,Organic,free_shipping_nudge,1534,10,3
O002042,2026-04-17,S0036720,C01599,Indore,Men Casual,Paid Search,free_shipping_nudge,2206,0,5
O002043,2026-04-17,S0036727,C03635,Mumbai,Beauty,Organic,free_shipping_nudge,1361,10,6
O002044,2026-04-17,S0036784,C03418,Jaipur,Kids,Influencer,control,1333,30,4
O002045,2026-04-17,S0036789,C00847,Mumbai,Beauty,Organic,free_shipping_nudge,740,15,1
O002046,2026-04-17,S0036796,C02452,Hyderabad,Beauty,Paid Search,control,1195,5,5
O002047,2026-04-17,S0036808,C00505,Mumbai,Kids,Organic,control,575,20,3
O002048,2026-04-18,S0036819,C02396,Mumbai,Beauty,Push,free_shipping_nudge,756,30,5
O002049,2026-04-18,S0036857,C01449,Mumbai,Men Casual,Organic,control,1333,5,1
O002050,2026-04-18,S0036864,C02286,Bengaluru,Footwear,Affiliate,free_shipping_nudge,2040,0,3
O002051,2026-04-18,S0036866,C03077,Mumbai,Kids,Push,free_shipping_nudge,1036,30,4
O002052,2026-04-18,S0036875,C05088,Delhi NCR,Kids,Influencer,free_shipping_nudge,844,0,1
O002053,2026-04-18,S0036882,C01906,Delhi NCR,Men Casual,Paid Search,free_shipping_nudge,1499,20,3
O002054,2026-04-18,S0036913,C00515,Delhi NCR,Beauty,Paid Search,control,1354,20,1
O002055,2026-04-18,S0036921,C03962,Mumbai,Women Ethnic,Paid Search,control,1884,30,6
O002056,2026-04-18,S0036927,C03777,Bengaluru,Footwear,Paid Search,control,1562,30,5
O002057,2026-04-18,S0036958,C03494,Indore,Women Ethnic,Organic,control,1903,5,4
O002058,2026-04-18,S0036977,C03375,Mumbai,Women Ethnic,Push,control,2018,15,1
O002059,2026-04-18,S0036979,C03853,Bengaluru,Women Ethnic,Organic,control,2648,5,6
O002060,2026-04-18,S0036981,C01259,Bengaluru,Women Ethnic,Organic,free_shipping_nudge,2026,5,5
O002061,2026-04-18,S0037021,C00812,Pune,Men Casual,Affiliate,control,807,0,5
O002062,2026-04-18,S0037056,C05067,Mumbai,Men Casual,Paid Search,free_shipping_nudge,1927,20,6
O002063,2026-04-18,S0037087,C01209,Lucknow,Men Casual,Affiliate,free_shipping_nudge,1284,5,5
O002064,2026-04-18,S0037097,C03621,Pune,Beauty,Organic,control,1090,0,3
O002065,2026-04-18,S0037102,C01953,Hyderabad,Women Ethnic,Affiliate,free_shipping_nudge,1580,30,4
O002066,2026-04-18,S0037118,C01528,Pune,Beauty,Paid Search,free_shipping_nudge,470,0,5
O002067,2026-04-18,S0037141,C02354,Jaipur,Men Casual,Paid Search,control,2913,20,5
O002068,2026-04-18,S0037142,C03899,Lucknow,Kids,Paid Search,control,481,5,2
O002069,2026-04-18,S0037160,C00645,Jaipur,Women Ethnic,Paid Search,free_shipping_nudge,2870,0,4
O002070,2026-04-18,S0037173,C00937,Pune,Kids,Influencer,control,741,10,3
O002071,2026-04-19,S0037189,C01310,Mumbai,Women Ethnic,Affiliate,free_shipping_nudge,1650,25,2
O002072,2026-04-19,S0037204,C02753,Delhi NCR,Footwear,Push,control,3135,5,1
O002073,2026-04-19,S0037226,C03804,Pune,Men Casual,Paid Search,free_shipping_nudge,2125,10,1
O002074,2026-04-19,S0037229,C01282,Delhi NCR,Footwear,Organic,free_shipping_nudge,2034,10,6
O002075,2026-04-19,S0037241,C00035,Bengaluru,Men Casual,Affiliate,control,2086,15,5
O002076,2026-04-19,S0037298,C02116,Bengaluru,Beauty,Paid Search,free_shipping_nudge,949,10,4
O002077,2026-04-19,S0037302,C02587,Mumbai,Kids,Influencer,free_shipping_nudge,338,0,5
O002078,2026-04-19,S0037316,C01816,Mumbai,Kids,Organic,control,1319,5,4
O002079,2026-04-19,S0037343,C03506,Hyderabad,Footwear,Affiliate,control,1426,10,6
O002080,2026-04-19,S0037344,C00127,Lucknow,Men Casual,Influencer,control,1769,10,6
O002081,2026-04-19,S0037361,C02717,Mumbai,Beauty,Affiliate,control,1333,10,5
O002082,2026-04-19,S0037423,C01744,Hyderabad,Beauty,Affiliate,free_shipping_nudge,789,20,6
O002083,2026-04-19,S0037426,C03952,Jaipur,Men Casual,Organic,free_shipping_nudge,1224,5,4
O002084,2026-04-19,S0037458,C05053,Delhi NCR,Men Casual,Organic,free_shipping_nudge,1432,10,6
O002085,2026-04-19,S0037486,C02098,Lucknow,Men Casual,Affiliate,free_shipping_nudge,2047,25,2
O002086,2026-04-19,S0037498,C03533,Delhi NCR,Beauty,Organic,control,836,5,1
O002087,2026-04-20,S0037520,C03274,Hyderabad,Women Ethnic,Organic,free_shipping_nudge,1689,20,5
O002088,2026-04-20,S0037559,C02670,Bengaluru,Women Ethnic,Push,control,2255,0,2
O002089,2026-04-20,S0037568,C05011,Delhi NCR,Men Casual,Paid Search,control,1827,30,2
O002090,2026-04-20,S0037582,C02884,Bengaluru,Women Ethnic,Influencer,control,1430,25,4
O002091,2026-04-20,S0037622,C04649,Mumbai,Men Casual,Organic,free_shipping_nudge,2176,5,2
O002092,2026-04-20,S0037628,C04587,Bengaluru,Men Casual,Organic,control,1896,5,6
O002093,2026-04-20,S0037634,C04664,Lucknow,Men Casual,Push,free_shipping_nudge,1814,20,5
O002094,2026-04-20,S0037653,C04149,Delhi NCR,Men Casual,Influencer,free_shipping_nudge,1739,0,6
O002095,2026-04-20,S0037670,C01451,Mumbai,Footwear,Paid Search,free_shipping_nudge,2520,25,4
O002096,2026-04-20,S0037699,C03905,Hyderabad,Men Casual,Affiliate,control,1928,10,3
O002097,2026-04-20,S0037719,C04107,Hyderabad,Beauty,Paid Search,free_shipping_nudge,976,30,6
O002098,2026-04-20,S0037720,C01615,Bengaluru,Footwear,Influencer,control,1868,15,1
O002099,2026-04-20,S0037771,C01114,Bengaluru,Women Ethnic,Paid Search,control,2090,15,1
O002100,2026-04-21,S0037807,C04244,Hyderabad,Women Ethnic,Influencer,control,1865,25,1
O002101,2026-04-21,S0037821,C04041,Bengaluru,Beauty,Organic,control,1270,15,4
O002102,2026-04-21,S0037859,C00428,Delhi NCR,Footwear,Paid Search,control,1480,30,5
O002103,2026-04-21,S0037866,C01131,Mumbai,Women Ethnic,Organic,free_shipping_nudge,1680,0,6
O002104,2026-04-21,S0037927,C01728,Delhi NCR,Women Ethnic,Influencer,control,2492,30,4
O002105,2026-04-21,S0037968,C01835,Pune,Kids,Organic,control,1358,5,3
O002106,2026-04-21,S0037970,C04732,Indore,Women Ethnic,Paid Search,free_shipping_nudge,1533,15,2
O002107,2026-04-21,S0038000,C02623,Delhi NCR,Men Casual,Organic,control,1531,25,4
O002108,2026-04-21,S0038004,C02852,Bengaluru,Women Ethnic,Organic,free_shipping_nudge,1985,5,4
O002109,2026-04-21,S0038054,C00229,Hyderabad,Men Casual,Paid Search,control,1478,25,4
O002110,2026-04-21,S0038055,C01188,Delhi NCR,Footwear,Organic,control,2919,25,5
O002111,2026-04-21,S0038056,C01349,Delhi NCR,Women Ethnic,Paid Search,free_shipping_nudge,1266,15,3
O002112,2026-04-21,S0038092,C02833,Hyderabad,Beauty,Organic,free_shipping_nudge,1140,5,5
O002113,2026-04-22,S0038123,C01947,Hyderabad,Kids,Paid Search,free_shipping_nudge,1322,15,1
O002114,2026-04-22,S0038125,C02173,Delhi NCR,Women Ethnic,Push,free_shipping_nudge,1734,5,4
O002115,2026-04-22,S0038141,C02751,Jaipur,Men Casual,Organic,free_shipping_nudge,2242,5,2
O002116,2026-04-22,S0038170,C03075,Indore,Women Ethnic,Organic,control,1910,25,2
O002117,2026-04-22,S0038190,C00120,Lucknow,Women Ethnic,Push,control,1070,25,2
O002118,2026-04-22,S0038206,C02036,Hyderabad,Men Casual,Paid Search,free_shipping_nudge,1881,5,6
O002119,2026-04-22,S0038211,C02649,Delhi NCR,Men Casual,Affiliate,free_shipping_nudge,885,10,3
O002120,2026-04-22,S0038253,C00614,Jaipur,Women Ethnic,Paid Search,free_shipping_nudge,1764,30,5
O002121,2026-04-22,S0038254,C01710,Hyderabad,Beauty,Organic,control,890,20,1
O002122,2026-04-22,S0038275,C04038,Jaipur,Kids,Organic,control,932,5,6
O002123,2026-04-22,S0038288,C05167,Hyderabad,Beauty,Paid Search,free_shipping_nudge,671,20,5
O002124,2026-04-22,S0038296,C03829,Indore,Beauty,Push,control,1028,15,5
O002125,2026-04-22,S0038322,C04893,Indore,Men Casual,Organic,free_shipping_nudge,2213,30,2
O002126,2026-04-22,S0038383,C03481,Delhi NCR,Women Ethnic,Push,free_shipping_nudge,2636,15,2
O002127,2026-04-23,S0038400,C05039,Pune,Footwear,Paid Search,free_shipping_nudge,2123,25,3
O002128,2026-04-23,S0038482,C02407,Hyderabad,Women Ethnic,Affiliate,control,1933,10,4
O002129,2026-04-23,S0038485,C02255,Delhi NCR,Men Casual,Paid Search,control,1438,25,6
O002130,2026-04-23,S0038487,C02499,Bengaluru,Women Ethnic,Push,control,1977,30,5
O002131,2026-04-23,S0038495,C00561,Bengaluru,Beauty,Paid Search,control,989,15,6
O002132,2026-04-23,S0038508,C00741,Jaipur,Men Casual,Affiliate,free_shipping_nudge,734,25,2
O002133,2026-04-23,S0038539,C04347,Mumbai,Men Casual,Organic,control,2189,5,3
O002134,2026-04-23,S0038541,C05098,Indore,Women Ethnic,Paid Search,control,2832,0,2
O002135,2026-04-23,S0038596,C02799,Delhi NCR,Beauty,Push,free_shipping_nudge,739,0,5
O002136,2026-04-23,S0038653,C04411,Pune,Women Ethnic,Affiliate,control,1754,10,4
O002137,2026-04-24,S0038669,C03690,Delhi NCR,Men Casual,Paid Search,control,784,5,2
O002138,2026-04-24,S0038673,C03676,Hyderabad,Kids,Affiliate,control,1743,15,6
O002139,2026-04-24,S0038712,C01960,Bengaluru,Footwear,Affiliate,control,1323,30,1
O002140,2026-04-24,S0038737,C01303,Delhi NCR,Beauty,Paid Search,control,792,0,4
O002141,2026-04-24,S0038760,C02767,Pune,Men Casual,Influencer,free_shipping_nudge,1072,20,2
O002142,2026-04-24,S0038763,C04418,Jaipur,Footwear,Paid Search,control,1470,10,3
O002143,2026-04-24,S0038764,C04364,Mumbai,Men Casual,Paid Search,free_shipping_nudge,1702,25,5
O002144,2026-04-24,S0038811,C02536,Bengaluru,Men Casual,Organic,control,1156,5,4
O002145,2026-04-24,S0038825,C01735,Delhi NCR,Beauty,Push,control,1077,15,2
O002146,2026-04-24,S0038827,C04814,Delhi NCR,Beauty,Push,free_shipping_nudge,1502,10,6
O002147,2026-04-24,S0038880,C04171,Delhi NCR,Men Casual,Organic,free_shipping_nudge,2130,10,6
O002148,2026-04-24,S0038902,C04713,Mumbai,Beauty,Influencer,free_shipping_nudge,801,10,2
O002149,2026-04-24,S0038927,C02404,Indore,Men Casual,Influencer,control,1659,5,3
O002150,2026-04-24,S0038954,C04640,Mumbai,Footwear,Paid Search,control,2745,15,4
O002151,2026-04-24,S0039008,C00323,Bengaluru,Footwear,Push,free_shipping_nudge,1031,20,3
O002152,2026-04-24,S0039020,C04258,Bengaluru,Men Casual,Paid Search,free_shipping_nudge,2217,0,3
O002153,2026-04-24,S0039029,C04031,Bengaluru,Men Casual,Influencer,free_shipping_nudge,1437,25,5
O002154,2026-04-24,S0039030,C02346,Hyderabad,Beauty,Paid Search,control,1030,30,2
O002155,2026-04-24,S0039041,C05103,Jaipur,Beauty,Organic,control,1061,20,2
O002156,2026-04-25,S0039063,C00278,Pune,Women Ethnic,Influencer,free_shipping_nudge,1625,15,6
O002157,2026-04-25,S0039097,C02373,Mumbai,Kids,Influencer,control,1123,30,5
O002158,2026-04-25,S0039124,C04576,Hyderabad,Women Ethnic,Influencer,control,1855,30,2
O002159,2026-04-25,S0039131,C03267,Delhi NCR,Women Ethnic,Push,free_shipping_nudge,1638,0,3
O002160,2026-04-25,S0039134,C01296,Mumbai,Men Casual,Influencer,free_shipping_nudge,1248,10,1
O002161,2026-04-25,S0039160,C00972,Pune,Men Casual,Organic,free_shipping_nudge,813,10,2
O002162,2026-04-25,S0039161,C02608,Mumbai,Footwear,Paid Search,control,1574,10,1
O002163,2026-04-25,S0039182,C03308,Delhi NCR,Footwear,Push,free_shipping_nudge,2536,25,2
O002164,2026-04-25,S0039203,C02512,Hyderabad,Beauty,Affiliate,free_shipping_nudge,816,30,5
O002165,2026-04-25,S0039256,C03510,Mumbai,Women Ethnic,Organic,control,2010,15,5
O002166,2026-04-25,S0039263,C03685,Bengaluru,Women Ethnic,Organic,free_shipping_nudge,1517,15,4
O002167,2026-04-25,S0039276,C02042,Delhi NCR,Women Ethnic,Push,free_shipping_nudge,1029,25,5
O002168,2026-04-25,S0039297,C02910,Bengaluru,Women Ethnic,Paid Search,free_shipping_nudge,1445,20,5
O002169,2026-04-25,S0039326,C01197,Indore,Women Ethnic,Paid Search,control,1255,10,1
O002170,2026-04-25,S0039351,C03137,Bengaluru,Women Ethnic,Paid Search,control,1413,10,1
O002171,2026-04-25,S0039375,C02989,Mumbai,Beauty,Push,free_shipping_nudge,530,25,5
O002172,2026-04-25,S0039381,C01667,Hyderabad,Men Casual,Affiliate,free_shipping_nudge,1913,20,1
O002173,2026-04-26,S0039414,C02395,Lucknow,Footwear,Affiliate,control,2974,15,5
O002174,2026-04-26,S0039421,C01552,Mumbai,Beauty,Organic,control,916,30,5
O002175,2026-04-26,S0039428,C02559,Lucknow,Men Casual,Paid Search,free_shipping_nudge,1642,0,2
O002176,2026-04-26,S0039431,C01575,Hyderabad,Men Casual,Organic,free_shipping_nudge,1414,5,5
O002177,2026-04-26,S0039441,C02870,Indore,Men Casual,Paid Search,control,2710,20,2
O002178,2026-04-26,S0039476,C04516,Delhi NCR,Women Ethnic,Organic,free_shipping_nudge,2711,10,3
O002179,2026-04-26,S0039492,C00831,Bengaluru,Men Casual,Influencer,control,1718,25,1
O002180,2026-04-26,S0039521,C02116,Bengaluru,Beauty,Organic,free_shipping_nudge,1035,15,2
O002181,2026-04-26,S0039535,C03551,Mumbai,Women Ethnic,Push,control,1929,15,4
O002182,2026-04-26,S0039554,C02796,Pune,Men Casual,Organic,control,1519,0,6
O002183,2026-04-26,S0039559,C00737,Bengaluru,Men Casual,Affiliate,free_shipping_nudge,1286,15,6
O002184,2026-04-26,S0039594,C00752,Jaipur,Kids,Push,free_shipping_nudge,1150,10,5
O002185,2026-04-26,S0039614,C03733,Mumbai,Women Ethnic,Organic,free_shipping_nudge,1905,10,3
O002186,2026-04-26,S0039619,C03501,Indore,Women Ethnic,Influencer,control,2001,20,1
O002187,2026-04-26,S0039679,C03204,Hyderabad,Kids,Push,control,883,0,1
O002188,2026-04-26,S0039701,C00099,Mumbai,Women Ethnic,Organic,control,1235,30,6
O002189,2026-04-26,S0039721,C00839,Bengaluru,Men Casual,Influencer,control,1673,15,6
O002190,2026-04-26,S0039730,C03926,Mumbai,Men Casual,Influencer,free_shipping_nudge,2409,0,2
O002191,2026-04-26,S0039738,C01381,Pune,Men Casual,Push,free_shipping_nudge,2025,25,1
O002192,2026-04-27,S0039749,C02702,Delhi NCR,Men Casual,Organic,control,831,0,3
O002193,2026-04-27,S0039785,C02654,Bengaluru,Beauty,Paid Search,free_shipping_nudge,861,0,6
O002194,2026-04-27,S0039867,C00043,Indore,Beauty,Influencer,control,1210,25,6
O002195,2026-04-27,S0039893,C03353,Delhi NCR,Kids,Push,control,948,20,5
O002196,2026-04-27,S0039903,C01927,Jaipur,Women Ethnic,Push,free_shipping_nudge,2089,25,1
O002197,2026-04-27,S0039915,C01832,Indore,Beauty,Push,free_shipping_nudge,1473,30,1
O002198,2026-04-27,S0039918,C01629,Bengaluru,Beauty,Influencer,control,1280,5,4
O002199,2026-04-27,S0039920,C00392,Bengaluru,Women Ethnic,Organic,free_shipping_nudge,1800,25,5
O002200,2026-04-27,S0039962,C00362,Hyderabad,Men Casual,Organic,free_shipping_nudge,1224,20,4
O002201,2026-04-27,S0039969,C04333,Jaipur,Footwear,Influencer,free_shipping_nudge,1713,25,2
O002202,2026-04-27,S0040041,C02655,Indore,Women Ethnic,Influencer,free_shipping_nudge,1572,0,3
O002203,2026-04-28,S0040052,C00498,Jaipur,Men Casual,Organic,control,1320,25,6
O002204,2026-04-28,S0040061,C02399,Jaipur,Beauty,Organic,free_shipping_nudge,659,30,2
O002205,2026-04-28,S0040064,C01651,Jaipur,Women Ethnic,Push,free_shipping_nudge,1576,25,6
O002206,2026-04-28,S0040089,C04143,Delhi NCR,Women Ethnic,Influencer,control,469,0,4
O002207,2026-04-28,S0040093,C02925,Mumbai,Men Casual,Influencer,control,1248,10,6
O002208,2026-04-28,S0040097,C04139,Jaipur,Beauty,Affiliate,free_shipping_nudge,880,20,5
O002209,2026-04-28,S0040118,C02970,Jaipur,Kids,Paid Search,control,786,20,1
O002210,2026-04-28,S0040119,C01294,Hyderabad,Kids,Paid Search,control,1161,30,1
O002211,2026-04-28,S0040130,C00390,Jaipur,Women Ethnic,Influencer,free_shipping_nudge,1992,20,4
O002212,2026-04-28,S0040133,C04915,Lucknow,Beauty,Organic,free_shipping_nudge,598,30,4
O002213,2026-04-28,S0040167,C01367,Pune,Women Ethnic,Organic,control,1107,30,6
O002214,2026-04-28,S0040170,C00604,Mumbai,Women Ethnic,Organic,free_shipping_nudge,1789,5,5
O002215,2026-04-28,S0040190,C00814,Pune,Men Casual,Paid Search,control,1652,20,4
O002216,2026-04-28,S0040198,C00062,Bengaluru,Men Casual,Organic,control,1615,15,5
O002217,2026-04-28,S0040200,C04072,Delhi NCR,Beauty,Organic,control,1266,15,5
O002218,2026-04-28,S0040293,C00024,Delhi NCR,Beauty,Influencer,control,620,20,3
O002219,2026-04-28,S0040329,C04602,Hyderabad,Women Ethnic,Organic,free_shipping_nudge,2610,0,5
O002220,2026-04-29,S0040369,C04165,Pune,Beauty,Paid Search,control,1479,15,3
O002221,2026-04-29,S0040386,C00425,Bengaluru,Kids,Push,control,1520,5,4
O002222,2026-04-29,S0040390,C04626,Indore,Men Casual,Paid Search,free_shipping_nudge,1503,30,6
O002223,2026-04-29,S0040408,C05117,Indore,Women Ethnic,Organic,free_shipping_nudge,2592,5,6
O002224,2026-04-29,S0040417,C03136,Lucknow,Beauty,Paid Search,free_shipping_nudge,913,0,2
O002225,2026-04-29,S0040441,C04952,Delhi NCR,Men Casual,Organic,control,1639,25,1
O002226,2026-04-29,S0040503,C03631,Bengaluru,Beauty,Paid Search,free_shipping_nudge,1259,25,1
O002227,2026-04-29,S0040575,C04140,Lucknow,Kids,Influencer,control,1225,0,6
O002228,2026-04-29,S0040583,C04808,Pune,Women Ethnic,Organic,control,1171,5,6
O002229,2026-04-29,S0040584,C01243,Delhi NCR,Kids,Organic,free_shipping_nudge,1280,0,6
O002230,2026-04-29,S0040604,C02698,Delhi NCR,Men Casual,Organic,control,1020,25,6
O002231,2026-04-29,S0040619,C02705,Mumbai,Men Casual,Organic,free_shipping_nudge,1254,30,2
O002232,2026-04-29,S0040647,C01979,Jaipur,Women Ethnic,Organic,control,2391,25,6
O002233,2026-04-30,S0040665,C04606,Lucknow,Beauty,Organic,free_shipping_nudge,1349,20,5
O002234,2026-04-30,S0040670,C03241,Hyderabad,Men Casual,Push,free_shipping_nudge,1613,25,1
O002235,2026-04-30,S0040710,C04546,Hyderabad,Men Casual,Organic,free_shipping_nudge,1335,30,1
O002236,2026-04-30,S0040714,C01803,Bengaluru,Women Ethnic,Paid Search,control,939,10,5
O002237,2026-04-30,S0040715,C03181,Delhi NCR,Men Casual,Paid Search,free_shipping_nudge,1395,30,4
O002238,2026-04-30,S0040768,C02369,Indore,Men Casual,Organic,free_shipping_nudge,1358,30,2
O002239,2026-04-30,S0040788,C05091,Mumbai,Kids,Organic,free_shipping_nudge,321,20,4
O002240,2026-04-30,S0040791,C00134,Bengaluru,Women Ethnic,Influencer,free_shipping_nudge,1731,25,3
O002241,2026-04-30,S0040800,C00918,Delhi NCR,Kids,Organic,control,1123,20,6
