customer_id,acquired_date,city,segment
C03986,2026-02-09,Pune,New
C03987,2026-02-03,Bengaluru,Loyal
C03988,2026-01-31,Bengaluru,Occasional
C03989,2026-01-16,Delhi NCR,Loyal
C03990,2026-03-13,Indore,New
C03991,2026-06-07,Pune,New
C03992,2026-06-22,Lucknow,New
C03993,2026-02-13,Lucknow,Occasional
C03994,2026-04-04,Mumbai,Loyal
C03995,2026-04-14,Mumbai,Occasional
C03996,2026-01-16,Bengaluru,Loyal
C03997,2026-05-09,Bengaluru,New
C03998,2026-02-14,Mumbai,New
C03999,2026-02-20,Pune,New
C04000,2026-06-12,Pune,Loyal
C04001,2026-01-01,Delhi NCR,Occasional
C04002,2026-01-31,Delhi NCR,Occasional
C04003,2026-06-28,Bengaluru,Loyal
C04004,2026-01-23,Bengaluru,New
C04005,2026-01-23,Bengaluru,Occasional
C04006,2026-01-06,Jaipur,Loyal
C04007,2026-02-25,Hyderabad,Occasional
C04008,2026-03-05,Delhi NCR,Occasional
C04009,2026-02-18,Pune,Occasional
C04010,2026-03-21,Bengaluru,Occasional
C04011,2026-02-15,Delhi NCR,Occasional
C04012,2026-04-16,Delhi NCR,New
C04013,2026-02-21,Bengaluru,New
C04014,2026-06-28,Mumbai,New
C04015,2026-04-01,Hyderabad,New
C04016,2026-06-14,Mumbai,Loyal
C04017,2026-06-25,Jaipur,New
C04018,2026-05-30,Mumbai,Occasional
C04019,2026-02-23,Indore,Occasional
C04020,2026-06-15,Jaipur,Loyal
C04021,2026-02-23,Delhi NCR,High Value
C04022,2026-05-22,Jaipur,Loyal
C04023,2026-01-24,Mumbai,New
C04024,2026-02-25,Mumbai,New
C04025,2026-01-30,Mumbai,Occasional
C04026,2026-05-02,Bengaluru,Occasional
C04027,2026-04-06,Hyderabad,Occasional
C04028,2026-01-09,Delhi NCR,New
C04029,2026-04-02,Lucknow,New
C04030,2026-04-18,Mumbai,New
C04031,2026-01-26,Bengaluru,New
C04032,2026-02-11,Mumbai,New
C04033,2026-01-06,Mumbai,Occasional
C04034,2026-06-01,Hyderabad,Occasional
C04035,2026-04-13,Mumbai,New
C04036,2026-04-06,Hyderabad,Occasional
C04037,2026-04-13,Delhi NCR,High Value
C04038,2026-03-01,Jaipur,Loyal
C04039,2026-05-10,Bengaluru,Occasional
C04040,2026-03-10,Indore,New
C04041,2026-01-08,Bengaluru,New
C04042,2026-03-18,Lucknow,High Value
C04043,2026-05-15,Delhi NCR,High Value
C04044,2026-02-05,Bengaluru,New
C04045,2026-01-14,Indore,New
C04046,2026-02-06,Jaipur,Occasional
C04047,2026-02-12,Mumbai,Occasional
C04048,2026-02-21,Lucknow,New
C04049,2026-01-21,Bengaluru,Loyal
C04050,2026-04-22,Bengaluru,New
C04051,2026-06-25,Hyderabad,Loyal
C04052,2026-01-02,Mumbai,New
C04053,2026-05-01,Hyderabad,New
C04054,2026-02-24,Lucknow,Occasional
C04055,2026-04-29,Pune,Occasional
C04056,2026-01-25,Mumbai,New
C04057,2026-02-04,Mumbai,New
C04058,2026-03-14,Jaipur,Occasional
C04059,2026-04-19,Hyderabad,Occasional
C04060,2026-03-30,Mumbai,Occasional
C04061,2026-05-31,Bengaluru,Loyal
C04062,2026-02-15,Jaipur,New
C04063,2026-03-29,Mumbai,New
C04064,2026-06-03,Pune,Loyal
C04065,2026-06-15,Delhi NCR,Occasional
C04066,2026-01-12,Delhi NCR,Occasional
C04067,2026-03-28,Mumbai,New
C04068,2026-02-08,Delhi NCR,New
C04069,2026-05-04,Bengaluru,High Value
C04070,2026-04-18,Bengaluru,New
C04071,2026-05-13,Jaipur,Occasional
C04072,2026-01-22,Delhi NCR,Occasional
C04073,2026-06-17,Lucknow,Loyal
C04074,2026-01-04,Bengaluru,New
C04075,2026-05-10,Mumbai,Occasional
C04076,2026-05-05,Hyderabad,Occasional
C04077,2026-04-19,Jaipur,New
C04078,2026-03-08,Pune,New
C04079,2026-04-26,Mumbai,Loyal
C04080,2026-03-27,Lucknow,High Value
C04081,2026-01-29,Jaipur,High Value
C04082,2026-05-17,Pune,Loyal
C04083,2026-01-21,Bengaluru,New
C04084,2026-06-01,Delhi NCR,Occasional
C04085,2026-06-07,Pune,Occasional
C04086,2026-01-13,Mumbai,New
C04087,2026-05-06,Mumbai,New
C04088,2026-06-03,Pune,New
C04089,2026-03-28,Pune,Occasional
C04090,2026-01-07,Hyderabad,New
C04091,2026-04-02,Mumbai,Occasional
C04092,2026-03-18,Hyderabad,Occasional
C04093,2026-04-02,Pune,Occasional
C04094,2026-04-12,Delhi NCR,New
C04095,2026-01-25,Bengaluru,New
C04096,2026-05-07,Mumbai,New
C04097,2026-04-28,Pune,New
C04098,2026-05-15,Hyderabad,New
C04099,2026-03-25,Mumbai,New
C04100,2026-06-13,Jaipur,New
C04101,2026-05-12,Indore,New
C04102,2026-06-13,Pune,Occasional
C04103,2026-01-06,Bengaluru,Occasional
C04104,2026-06-17,Pune,New
C04105,2026-04-21,Indore,Loyal
C04106,2026-05-27,Delhi NCR,New
C04107,2026-05-12,Hyderabad,Loyal
C04108,2026-06-27,Jaipur,New
C04109,2026-05-02,Delhi NCR,Loyal
C04110,2026-03-12,Pune,Loyal
C04111,2026-03-12,Mumbai,New
C04112,2026-04-13,Lucknow,Occasional
C04113,2026-03-11,Bengaluru,New
C04114,2026-04-17,Hyderabad,New
C04115,2026-04-29,Hyderabad,High Value
C04116,2026-03-23,Bengaluru,New
C04117,2026-03-25,Delhi NCR,Occasional
C04118,2026-06-05,Jaipur,Occasional
C04119,2026-06-12,Hyderabad,Occasional
C04120,2026-05-02,Indore,New
C04121,2026-03-29,Delhi NCR,Loyal
C04122,2026-02-08,Mumbai,Occasional
C04123,2026-02-23,Hyderabad,New
C04124,2026-04-10,Delhi NCR,New
C04125,2026-05-27,Indore,Occasional
C04126,2026-05-24,Indore,New
C04127,2026-05-16,Delhi NCR,New
C04128,2026-03-22,Mumbai,Occasional
C04129,2026-02-09,Hyderabad,New
C04130,2026-04-01,Hyderabad,New
C04131,2026-01-06,Pune,New
C04132,2026-05-06,Indore,New
C04133,2026-05-18,Bengaluru,Occasional
C04134,2026-02-01,Bengaluru,New
C04135,2026-01-29,Hyderabad,New
C04136,2026-02-10,Jaipur,High Value
C04137,2026-04-13,Hyderabad,New
C04138,2026-02-25,Mumbai,Occasional
C04139,2026-03-23,Jaipur,Occasional
C04140,2026-06-20,Lucknow,High Value
C04141,2026-06-12,Delhi NCR,Occasional
C04142,2026-04-11,Delhi NCR,New
C04143,2026-04-29,Delhi NCR,Loyal
C04144,2026-02-10,Indore,New
C04145,2026-03-15,Bengaluru,Loyal
C04146,2026-04-29,Hyderabad,Occasional
C04147,2026-01-26,Mumbai,Occasional
C04148,2026-04-18,Mumbai,Occasional
C04149,2026-06-08,Delhi NCR,Occasional
C04150,2026-05-09,Indore,Occasional
C04151,2026-04-15,Indore,New
C04152,2026-03-05,Bengaluru,Occasional
C04153,2026-06-25,Bengaluru,New
C04154,2026-06-03,Lucknow,Occasional
C04155,2026-05-22,Mumbai,New
C04156,2026-02-11,Mumbai,Occasional
C04157,2026-03-03,Bengaluru,Loyal
C04158,2026-02-21,Delhi NCR,New
C04159,2026-01-08,Delhi NCR,Occasional
C04160,2026-03-04,Pune,Occasional
C04161,2026-03-03,Jaipur,High Value
C04162,2026-05-09,Hyderabad,Loyal
C04163,2026-03-26,Lucknow,Loyal
C04164,2026-03-04,Mumbai,High Value
C04165,2026-01-02,Pune,Occasional
C04166,2026-04-15,Lucknow,High Value
C04167,2026-04-09,Bengaluru,New
C04168,2026-03-08,Lucknow,Occasional
C04169,2026-06-05,Hyderabad,Occasional
C04170,2026-01-07,Mumbai,Loyal
C04171,2026-01-16,Delhi NCR,New
C04172,2026-01-11,Delhi NCR,Occasional
C04173,2026-05-11,Hyderabad,Occasional
C04174,2026-02-01,Bengaluru,Loyal
C04175,2026-05-29,Pune,New
C04176,2026-02-13,Delhi NCR,Occasional
C04177,2026-02-06,Lucknow,Loyal
C04178,2026-02-23,Delhi NCR,New
C04179,2026-06-27,Bengaluru,Loyal
C04180,2026-05-06,Pune,Occasional
C04181,2026-03-29,Delhi NCR,Occasional
C04182,2026-04-26,Pune,Occasional
C04183,2026-06-02,Bengaluru,New
C04184,2026-05-14,Delhi NCR,New
C04185,2026-04-05,Hyderabad,Occasional
C04186,2026-03-20,Indore,New
C04187,2026-06-12,Delhi NCR,Occasional
C04188,2026-06-22,Delhi NCR,Occasional
C04189,2026-06-27,Bengaluru,Occasional
C04190,2026-04-09,Delhi NCR,New
C04191,2026-02-24,Hyderabad,New
C04192,2026-01-04,Delhi NCR,Occasional
C04193,2026-05-13,Mumbai,Occasional
C04194,2026-02-13,Indore,Occasional
C04195,2026-05-31,Lucknow,New
C04196,2026-04-06,Mumbai,Loyal
C04197,2026-06-15,Bengaluru,Occasional
C04198,2026-02-14,Mumbai,New
C04199,2026-06-21,Indore,New
C04200,2026-03-21,Delhi NCR,New
C04201,2026-06-05,Jaipur,Loyal
C04202,2026-06-16,Delhi NCR,Occasional
C04203,2026-05-26,Lucknow,Loyal
C04204,2026-05-15,Lucknow,Occasional
C04205,2026-04-04,Pune,New
C04206,2026-01-26,Indore,Occasional
C04207,2026-03-11,Hyderabad,Occasional
C04208,2026-05-18,Lucknow,High Value
C04209,2026-01-15,Mumbai,Occasional
C04210,2026-03-04,Delhi NCR,Occasional
C04211,2026-06-26,Indore,Loyal
C04212,2026-02-28,Pune,Occasional
C04213,2026-01-11,Indore,New
C04214,2026-03-13,Bengaluru,New
C04215,2026-01-17,Lucknow,New
C04216,2026-03-19,Bengaluru,New
C04217,2026-05-30,Jaipur,Occasional
C04218,2026-01-26,Hyderabad,Loyal
C04219,2026-03-23,Jaipur,New
C04220,2026-05-03,Bengaluru,New
C04221,2026-02-20,Bengaluru,Occasional
C04222,2026-06-03,Mumbai,Occasional
C04223,2026-05-29,Mumbai,Loyal
C04224,2026-04-24,Jaipur,New
C04225,2026-06-12,Hyderabad,Occasional
C04226,2026-01-01,Delhi NCR,New
C04227,2026-03-11,Mumbai,New
C04228,2026-05-10,Mumbai,New
C04229,2026-06-15,Delhi NCR,Loyal
C04230,2026-03-05,Delhi NCR,Occasional
C04231,2026-05-09,Delhi NCR,Occasional
C04232,2026-02-16,Mumbai,New
C04233,2026-05-11,Mumbai,New
C04234,2026-01-17,Jaipur,Occasional
C04235,2026-01-25,Indore,Occasional
C04236,2026-06-13,Pune,Loyal
C04237,2026-02-19,Jaipur,Occasional
C04238,2026-02-24,Delhi NCR,New
C04239,2026-05-16,Mumbai,Occasional
C04240,2026-06-06,Delhi NCR,Occasional
C04241,2026-03-24,Bengaluru,Occasional
C04242,2026-02-13,Lucknow,Occasional
C04243,2026-02-10,Delhi NCR,Occasional
C04244,2026-05-02,Hyderabad,Loyal
C04245,2026-03-10,Delhi NCR,New
C04246,2026-03-19,Mumbai,New
C04247,2026-04-01,Jaipur,New
C04248,2026-03-20,Mumbai,New
C04249,2026-04-17,Bengaluru,Loyal
C04250,2026-01-15,Indore,New
C04251,2026-02-05,Indore,Occasional
C04252,2026-01-05,Jaipur,New
C04253,2026-06-19,Pune,New
C04254,2026-04-06,Bengaluru,Occasional
C04255,2026-04-08,Delhi NCR,Occasional
C04256,2026-02-21,Jaipur,Occasional
C04257,2026-04-23,Lucknow,New
C04258,2026-03-04,Bengaluru,Occasional
C04259,2026-06-01,Mumbai,High Value
C04260,2026-01-12,Jaipur,New
C04261,2026-05-05,Delhi NCR,High Value
C04262,2026-05-31,Mumbai,New
C04263,2026-06-13,Delhi NCR,Occasional
C04264,2026-04-23,Indore,New
C04265,2026-02-04,Lucknow,New
C04266,2026-04-16,Jaipur,Loyal
C04267,2026-05-31,Delhi NCR,New
C04268,2026-01-23,Mumbai,New
C04269,2026-05-20,Jaipur,New
C04270,2026-05-16,Jaipur,Occasional
C04271,2026-02-05,Jaipur,New
C04272,2026-06-29,Pune,New
C04273,2026-04-03,Lucknow,Occasional
C04274,2026-02-24,Bengaluru,Occasional
C04275,2026-04-28,Delhi NCR,New
C04276,2026-03-08,Delhi NCR,Occasional
C04277,2026-01-06,Bengaluru,Occasional
C04278,2026-04-20,Mumbai,Occasional
C04279,2026-01-13,Jaipur,New
C04280,2026-05-12,Mumbai,Occasional
C04281,2026-01-09,Indore,Loyal
C04282,2026-03-25,Jaipur,Occasional
C04283,2026-05-28,Delhi NCR,New
C04284,2026-01-20,Hyderabad,High Value
C04285,2026-01-29,Hyderabad,Loyal
C04286,2026-01-23,Hyderabad,Occasional
C04287,2026-06-16,Indore,Occasional
C04288,2026-06-25,Mumbai,New
C04289,2026-04-26,Lucknow,High Value
C04290,2026-02-08,Hyderabad,New
C04291,2026-06-15,Hyderabad,Occasional
C04292,2026-06-27,Pune,Loyal
C04293,2026-01-06,Mumbai,New
C04294,2026-06-09,Jaipur,New
C04295,2026-02-27,Delhi NCR,New
C04296,2026-02-27,Hyderabad,Occasional
C04297,2026-05-17,Mumbai,Occasional
C04298,2026-05-28,Indore,Loyal
C04299,2026-05-28,Bengaluru,Loyal
C04300,2026-02-22,Delhi NCR,New
C04301,2026-05-17,Hyderabad,Loyal
C04302,2026-02-02,Hyderabad,High Value
C04303,2026-03-25,Lucknow,Loyal
C04304,2026-06-18,Delhi NCR,New
C04305,2026-04-19,Indore,New
C04306,2026-02-25,Jaipur,New
C04307,2026-04-23,Bengaluru,Loyal
C04308,2026-01-07,Mumbai,Occasional
C04309,2026-02-23,Mumbai,Occasional
C04310,2026-04-13,Delhi NCR,Loyal
C04311,2026-06-01,Jaipur,New
C04312,2026-02-14,Mumbai,Occasional
C04313,2026-05-13,Bengaluru,Occasional
C04314,2026-01-31,Indore,Occasional
C04315,2026-04-02,Pune,New
C04316,2026-02-18,Delhi NCR,New
C04317,2026-05-10,Delhi NCR,New
C04318,2026-01-29,Indore,New
C04319,2026-04-08,Jaipur,New
C04320,2026-01-26,Delhi NCR,Loyal
C04321,2026-01-17,Mumbai,Loyal
C04322,2026-03-18,Delhi NCR,Occasional
C04323,2026-06-16,Hyderabad,New
C04324,2026-05-01,Bengaluru,High Value
C04325,2026-06-15,Lucknow,New
C04326,2026-03-05,Bengaluru,New
C04327,2026-05-13,Bengaluru,Occasional
C04328,2026-01-10,Bengaluru,Loyal
C04329,2026-06-19,Delhi NCR,Occasional
C04330,2026-02-10,Mumbai,New
C04331,2026-05-13,Indore,Occasional
C04332,2026-06-21,Bengaluru,Loyal
C04333,2026-01-29,Jaipur,New
C04334,2026-02-22,Delhi NCR,Occasional
C04335,2026-03-09,Hyderabad,New
C04336,2026-01-07,Delhi NCR,Loyal
C04337,2026-01-09,Pune,New
C04338,2026-04-15,Bengaluru,New
C04339,2026-06-03,Pune,New
C04340,2026-01-26,Bengaluru,Loyal
C04341,2026-01-24,Mumbai,New
C04342,2026-05-02,Mumbai,New
C04343,2026-05-18,Mumbai,Loyal
C04344,2026-06-13,Bengaluru,Occasional
C04345,2026-03-07,Bengaluru,Occasional
C04346,2026-04-04,Indore,Occasional
C04347,2026-01-25,Mumbai,Occasional
C04348,2026-05-27,Delhi NCR,New
C04349,2026-02-03,Jaipur,New
C04350,2026-06-18,Bengaluru,New
C04351,2026-04-14,Delhi NCR,Occasional
C04352,2026-03-05,Delhi NCR,New
C04353,2026-06-18,Delhi NCR,Occasional
C04354,2026-04-29,Pune,Occasional
C04355,2026-05-28,Indore,New
C04356,2026-02-03,Delhi NCR,New
C04357,2026-02-07,Hyderabad,Loyal
C04358,2026-01-09,Pune,Loyal
C04359,2026-06-11,Bengaluru,New
C04360,2026-02-16,Bengaluru,Occasional
C04361,2026-03-02,Bengaluru,New
C04362,2026-05-27,Mumbai,Loyal
C04363,2026-02-18,Hyderabad,Loyal
C04364,2026-05-28,Mumbai,High Value
C04365,2026-04-27,Hyderabad,Occasional
C04366,2026-01-31,Pune,Occasional
C04367,2026-05-12,Indore,New
C04368,2026-02-17,Delhi NCR,Loyal
C04369,2026-05-05,Jaipur,Occasional
C04370,2026-01-25,Pune,New
C04371,2026-05-13,Delhi NCR,Loyal
C04372,2026-04-20,Hyderabad,High Value
C04373,2026-02-02,Bengaluru,High Value
C04374,2026-01-29,Bengaluru,Occasional
C04375,2026-02-02,Lucknow,New
C04376,2026-04-22,Hyderabad,Loyal
C04377,2026-05-10,Bengaluru,Loyal
C04378,2026-05-11,Delhi NCR,Loyal
C04379,2026-02-26,Jaipur,New
C04380,2026-04-01,Mumbai,Loyal
C04381,2026-05-25,Lucknow,Occasional
C04382,2026-05-17,Delhi NCR,New
C04383,2026-05-16,Bengaluru,New
C04384,2026-06-24,Bengaluru,Occasional
C04385,2026-06-08,Delhi NCR,Loyal
C04386,2026-02-08,Hyderabad,High Value
C04387,2026-04-19,Lucknow,New
C04388,2026-04-13,Delhi NCR,Loyal
C04389,2026-04-18,Lucknow,Occasional
C04390,2026-02-04,Pune,New
C04391,2026-01-20,Delhi NCR,Occasional
C04392,2026-03-21,Delhi NCR,Occasional
C04393,2026-06-02,Indore,New
C04394,2026-04-16,Bengaluru,Occasional
C04395,2026-02-11,Jaipur,Loyal
C04396,2026-03-04,Mumbai,New
C04397,2026-04-18,Mumbai,New
C04398,2026-03-31,Bengaluru,High Value
C04399,2026-03-12,Bengaluru,New
C04400,2026-05-30,Indore,New
C04401,2026-04-24,Bengaluru,New
C04402,2026-03-25,Bengaluru,New
C04403,2026-03-21,Mumbai,Loyal
C04404,2026-06-03,Mumbai,Occasional
C04405,2026-03-18,Jaipur,Occasional
C04406,2026-06-06,Mumbai,New
C04407,2026-03-29,Lucknow,Loyal
C04408,2026-01-11,Mumbai,Loyal
C04409,2026-01-29,Hyderabad,Occasional
C04410,2026-02-13,Lucknow,Occasional
C04411,2026-05-05,Pune,New
C04412,2026-01-27,Bengaluru,Occasional
C04413,2026-06-03,Lucknow,New
C04414,2026-06-20,Mumbai,Occasional
C04415,2026-04-21,Mumbai,Occasional
C04416,2026-03-13,Lucknow,Occasional
C04417,2026-03-06,Hyderabad,New
C04418,2026-06-20,Jaipur,High Value
C04419,2026-01-22,Bengaluru,Occasional
C04420,2026-05-05,Delhi NCR,Occasional
C04421,2026-06-01,Mumbai,New
C04422,2026-05-05,Hyderabad,Loyal
C04423,2026-04-07,Hyderabad,Loyal
C04424,2026-06-20,Mumbai,Occasional
C04425,2026-06-01,Jaipur,Occasional
C04426,2026-01-26,Hyderabad,New
C04427,2026-03-03,Delhi NCR,Occasional
C04428,2026-06-04,Mumbai,New
C04429,2026-01-11,Delhi NCR,Loyal
C04430,2026-04-28,Hyderabad,Occasional
C04431,2026-04-13,Jaipur,Occasional
C04432,2026-04-21,Pune,New
C04433,2026-05-26,Bengaluru,Occasional
C04434,2026-03-26,Bengaluru,Loyal
C04435,2026-01-08,Pune,Loyal
C04436,2026-03-06,Delhi NCR,Occasional
C04437,2026-04-01,Indore,New
C04438,2026-04-25,Jaipur,New
C04439,2026-06-28,Indore,New
C04440,2026-02-11,Delhi NCR,Loyal
C04441,2026-05-21,Hyderabad,Occasional
C04442,2026-03-31,Jaipur,New
C04443,2026-05-08,Lucknow,New
C04444,2026-06-07,Hyderabad,Loyal
C04445,2026-02-28,Delhi NCR,New
C04446,2026-01-24,Hyderabad,New
C04447,2026-05-08,Hyderabad,Occasional
C04448,2026-02-21,Delhi NCR,Occasional
C04449,2026-03-31,Delhi NCR,Occasional
C04450,2026-04-03,Pune,High Value
C04451,2026-03-24,Bengaluru,New
C04452,2026-03-21,Lucknow,Occasional
C04453,2026-05-24,Delhi NCR,Occasional
C04454,2026-02-15,Mumbai,Occasional
C04455,2026-02-20,Bengaluru,Occasional
C04456,2026-06-19,Mumbai,New
C04457,2026-03-29,Hyderabad,New
C04458,2026-04-09,Bengaluru,High Value
C04459,2026-03-17,Hyderabad,High Value
C04460,2026-03-24,Indore,Occasional
C04461,2026-01-11,Delhi NCR,New
C04462,2026-03-12,Bengaluru,New
C04463,2026-06-27,Indore,New
C04464,2026-02-27,Mumbai,Loyal
C04465,2026-02-07,Bengaluru,New
C04466,2026-01-06,Lucknow,Occasional
C04467,2026-04-23,Mumbai,Occasional
C04468,2026-05-26,Delhi NCR,New
C04469,2026-05-13,Hyderabad,Occasional
C04470,2026-04-10,Pune,Occasional
C04471,2026-04-04,Jaipur,New
C04472,2026-04-05,Delhi NCR,Loyal
C04473,2026-03-02,Delhi NCR,New
C04474,2026-06-27,Bengaluru,Loyal
C04475,2026-06-29,Delhi NCR,Occasional
C04476,2026-02-02,Bengaluru,Loyal
C04477,2026-05-10,Pune,Occasional
C04478,2026-01-27,Jaipur,Occasional
C04479,2026-03-31,Pune,Occasional
C04480,2026-05-22,Jaipur,New
C04481,2026-03-10,Hyderabad,New
C04482,2026-06-08,Mumbai,Occasional
C04483,2026-01-17,Indore,New
C04484,2026-05-24,Mumbai,Occasional
C04485,2026-03-30,Mumbai,Occasional
C04486,2026-01-17,Pune,New
C04487,2026-03-12,Hyderabad,Loyal
C04488,2026-01-08,Pune,Occasional
C04489,2026-02-04,Indore,New
C04490,2026-04-26,Delhi NCR,Occasional
C04491,2026-03-19,Delhi NCR,Occasional
C04492,2026-05-11,Indore,New
C04493,2026-05-19,Indore,Occasional
C04494,2026-01-02,Indore,New
C04495,2026-04-02,Hyderabad,Loyal
C04496,2026-01-19,Hyderabad,Occasional
C04497,2026-02-11,Pune,New
C04498,2026-06-03,Jaipur,High Value
C04499,2026-02-16,Bengaluru,Loyal
C04500,2026-01-31,Delhi NCR,New
C04501,2026-04-14,Hyderabad,Loyal
C04502,2026-04-10,Jaipur,New
C04503,2026-05-02,Bengaluru,New
C04504,2026-01-25,Delhi NCR,New
C04505,2026-04-21,Lucknow,Occasional
C04506,2026-02-17,Delhi NCR,New
C04507,2026-03-31,Indore,Occasional
C04508,2026-03-28,Mumbai,New
C04509,2026-03-07,Bengaluru,Occasional
C04510,2026-05-23,Bengaluru,New
C04511,2026-02-13,Bengaluru,High Value
C04512,2026-01-04,Bengaluru,New
C04513,2026-01-08,Jaipur,Occasional
C04514,2026-04-06,Lucknow,High Value
C04515,2026-02-18,Hyderabad,Occasional
C04516,2026-05-18,Delhi NCR,New
C04517,2026-06-24,Lucknow,Occasional
C04518,2026-05-27,Bengaluru,Occasional
C04519,2026-02-15,Mumbai,Loyal
C04520,2026-04-24,Bengaluru,New
C04521,2026-05-18,Lucknow,Loyal
C04522,2026-01-31,Jaipur,New
C04523,2026-03-16,Bengaluru,Occasional
C04524,2026-06-01,Mumbai,Loyal
C04525,2026-05-08,Delhi NCR,New
C04526,2026-06-06,Lucknow,Loyal
C04527,2026-06-18,Hyderabad,New
C04528,2026-04-25,Indore,Occasional
C04529,2026-01-17,Delhi NCR,New
C04530,2026-03-03,Indore,Occasional
C04531,2026-04-14,Bengaluru,New
C04532,2026-05-03,Jaipur,Loyal
C04533,2026-06-01,Bengaluru,Occasional
C04534,2026-06-19,Hyderabad,Loyal
C04535,2026-05-25,Hyderabad,Occasional
C04536,2026-04-11,Pune,Occasional
C04537,2026-03-14,Delhi NCR,Occasional
C04538,2026-02-20,Delhi NCR,Occasional
C04539,2026-04-14,Mumbai,New
C04540,2026-01-07,Mumbai,New
C04541,2026-05-04,Hyderabad,New
C04542,2026-03-15,Jaipur,Occasional
C04543,2026-05-16,Jaipur,New
C04544,2026-01-23,Delhi NCR,Occasional
C04545,2026-05-27,Hyderabad,Occasional
C04546,2026-01-13,Hyderabad,New
C04547,2026-03-19,Mumbai,New
C04548,2026-05-18,Bengaluru,Loyal
C04549,2026-04-22,Pune,Occasional
C04550,2026-02-15,Mumbai,Occasional
C04551,2026-01-12,Lucknow,New
C04552,2026-02-17,Lucknow,Occasional
C04553,2026-01-19,Pune,Occasional
C04554,2026-05-27,Hyderabad,New
C04555,2026-04-08,Delhi NCR,Occasional
C04556,2026-03-16,Bengaluru,New
C04557,2026-03-26,Indore,High Value
C04558,2026-02-28,Mumbai,Loyal
C04559,2026-01-12,Bengaluru,Occasional
C04560,2026-06-09,Pune,Loyal
C04561,2026-04-19,Pune,Occasional
C04562,2026-06-10,Delhi NCR,Loyal
C04563,2026-06-17,Pune,New
C04564,2026-06-26,Bengaluru,Loyal
C04565,2026-04-07,Delhi NCR,Loyal
C04566,2026-05-05,Delhi NCR,New
C04567,2026-06-27,Mumbai,Occasional
C04568,2026-04-25,Bengaluru,Occasional
C04569,2026-01-19,Hyderabad,New
C04570,2026-05-06,Bengaluru,Occasional
C04571,2026-02-12,Indore,New
C04572,2026-06-24,Pune,Occasional
C04573,2026-03-14,Hyderabad,New
C04574,2026-05-26,Delhi NCR,Occasional
C04575,2026-04-12,Jaipur,Loyal
C04576,2026-01-23,Hyderabad,Occasional
C04577,2026-02-02,Mumbai,New
C04578,2026-05-03,Bengaluru,New
C04579,2026-04-10,Bengaluru,Occasional
C04580,2026-01-18,Delhi NCR,Occasional
C04581,2026-04-23,Pune,Occasional
C04582,2026-01-11,Pune,Occasional
C04583,2026-02-18,Jaipur,Occasional
C04584,2026-01-12,Hyderabad,Loyal
C04585,2026-03-29,Lucknow,New
C04586,2026-02-14,Delhi NCR,New
C04587,2026-06-14,Bengaluru,New
C04588,2026-03-16,Mumbai,New
C04589,2026-06-10,Delhi NCR,Occasional
C04590,2026-04-23,Bengaluru,Occasional
C04591,2026-03-04,Hyderabad,New
C04592,2026-02-11,Bengaluru,High Value
C04593,2026-01-15,Bengaluru,New
C04594,2026-05-13,Hyderabad,Occasional
C04595,2026-02-13,Pune,New
C04596,2026-01-10,Bengaluru,New
C04597,2026-03-01,Bengaluru,New
C04598,2026-01-15,Jaipur,Occasional
C04599,2026-01-31,Lucknow,Occasional
C04600,2026-01-10,Hyderabad,New
C04601,2026-06-16,Jaipur,Occasional
C04602,2026-05-27,Hyderabad,New
C04603,2026-06-07,Mumbai,Loyal
C04604,2026-03-02,Pune,Occasional
C04605,2026-03-30,Indore,Occasional
C04606,2026-05-03,Lucknow,New
C04607,2026-05-18,Lucknow,New
C04608,2026-03-15,Hyderabad,New
C04609,2026-04-10,Indore,Loyal
C04610,2026-04-05,Pune,Occasional
C04611,2026-03-18,Bengaluru,Occasional
C04612,2026-05-19,Lucknow,High Value
C04613,2026-02-02,Lucknow,New
C04614,2026-04-14,Mumbai,New
C04615,2026-04-26,Mumbai,New
C04616,2026-04-04,Delhi NCR,Occasional
C04617,2026-02-04,Pune,New
C04618,2026-02-25,Pune,Occasional
C04619,2026-06-18,Jaipur,New
C04620,2026-04-29,Hyderabad,Occasional
C04621,2026-04-15,Mumbai,New
C04622,2026-04-11,Bengaluru,New
C04623,2026-06-16,Mumbai,Loyal
C04624,2026-06-09,Mumbai,New
C04625,2026-03-28,Hyderabad,New
C04626,2026-04-09,Indore,Occasional
C04627,2026-04-24,Bengaluru,New
C04628,2026-05-26,Pune,New
C04629,2026-06-24,Hyderabad,New
C04630,2026-04-13,Hyderabad,Loyal
C04631,2026-02-08,Mumbai,Occasional
C04632,2026-02-03,Jaipur,Occasional
C04633,2026-06-06,Indore,Occasional
C04634,2026-06-10,Lucknow,Occasional
C04635,2026-01-17,Bengaluru,New
C04636,2026-01-14,Delhi NCR,New
C04637,2026-04-02,Delhi NCR,New
C04638,2026-02-24,Delhi NCR,New
C04639,2026-06-09,Lucknow,Occasional
C04640,2026-04-25,Mumbai,Occasional
C04641,2026-03-16,Delhi NCR,Loyal
C04642,2026-02-10,Lucknow,New
C04643,2026-04-17,Bengaluru,Loyal
C04644,2026-04-15,Bengaluru,Occasional
C04645,2026-05-01,Pune,New
C04646,2026-03-05,Indore,Occasional
C04647,2026-02-07,Lucknow,New
C04648,2026-01-11,Bengaluru,New
C04649,2026-04-08,Mumbai,Occasional
C04650,2026-05-31,Pune,Loyal
